Sport,Country,League Name,Year,Gender,Champion,Number of Games,Number of Teams,Coeficiente Phi,Quantidade de equipes retiradas,Perc. Equipes Retiradas,Equipes Retiradas
voleyball,Turkey,Division 1,2014,men,Fenerbahce,132,12,0.8721,7,58.33%,"-Anka,+Fenerbahce,+Halkbank,+Istanbul BB,+Arkasspor,+Galatasaray,+Maliye Piyango"
voleyball,Turkey,Division 1,2015,men,Halkbank,132,12,0.8646,5,41.67%,"+Halkbank,+Arkasspor,-Genclik,-Inegol,-Palandoken"
voleyball,Turkey,Division 1 Women,2011,women,Fenerbahce W,132,12,0.8730,5,41.67%,"+Fenerbahce W,+Vakifbank W,+Eczacibasi W,-Dicle W,-Karsiyak W"
voleyball,Turkey,Division 1 Women,2012,women,Fenerbahce W,132,12,0.8809,4,33.33%,"+Fenerbahce W,+Eczacibasi W,+Vakifbank W,+Galatasaray W"
voleyball,Turkey,Division 1 Women,2013,women,Vakifbank W,132,12,0.8565,4,33.33%,"+Vakifbank W,+Eczacibasi W,-Kolejliler W,+Fenerbahce W"
voleyball,Turkey,Division 1 Women,2014,women,Vakifbank W,132,12,0.8846,5,41.67%,"-Eregli Bld- W,+Vakifbank W,+Fenerbahce W,+Eczacibasi W,+Galatasaray W"
voleyball,Turkey,Division 1 Women,2015,women,Vakifbank W,132,12,0.8813,5,41.67%,"-Yesilyurt W,+Vakifbank W,+Fenerbahce W,+Eczacibasi W,+Galatasaray W"
voleyball,Turkey,Division 1 Women,2016,women,Fenerbahce W,132,12,0.8775,6,50.00%,"+Fenerbahce W,+Vakifbank W,+Eczacibasi W,-Ilbank W,-Salihli W,+Galatasaray W"
handball,Austria,HLA,2007,men,Bregenz,90,10,0.3160,0,0.00%,-
handball,Austria,HLA,2008,men,Bregenz,90,10,0.5600,1,10.00%,-Ganserndorf
handball,Austria,HLA,2009,men,Bregenz,90,10,0.6076,1,10.00%,-Ganserndorf
handball,Austria,HLA,2010,men,Bregenz,90,10,0.5013,0,0.00%,-
handball,Austria,HLA,2011,men,Krems,90,10,0.5686,1,10.00%,-Barnbach/K-
handball,Austria,HLA,2012,men,Krems,90,10,0.2335,0,0.00%,-
handball,Austria,HLA,2013,men,Aon Fivers,90,10,0.3117,0,0.00%,-
handball,Austria,HLA,2014,men,Alpla Hard,90,10,0.5098,0,0.00%,-
handball,Austria,HLA,2015,men,Alpla Hard,90,10,0.5581,1,10.00%,-St- Polten
handball,Austria,HLA,2016,men,Aon Fivers,90,10,0.4920,0,0.00%,-
handball,Austria,WHA women,2010,women,Hypo NO 2 W,110,11,0.6262,1,9.09%,+Hypo NO 2 W
handball,Austria,WHA women,2011,women,Hypo NO W,132,12,0.6853,2,16.67%,"+Hypo NO W,-Stockerau W"
handball,Austria,WHA women,2012,women,Hypo NO W,132,12,0.6738,2,16.67%,"+Hypo NO W,+Karnten W"
handball,Austria,WHA women,2013,women,Hypo NO W,132,12,0.7152,4,33.33%,"+Hypo NO W,+Hypo NO 2 W,+Wr- Neustadt W,-Karnten W"
handball,Austria,WHA women,2014,women,Hypo NO W,132,12,0.6759,2,16.67%,"+Hypo NO W,+Wr- Neustadt W"
handball,Austria,WHA women,2015,women,Hypo NO W,132,12,0.6834,2,16.67%,"+Hypo NO W,-Funfhaus W"
handball,Austria,WHA women,2016,women,Hypo NO W,132,12,0.6371,2,16.67%,"+Hypo NO W,-Adm- Landhaus W"
handball,Croatia,Dukat Premijer liga,2010,men,PPD Zagreb,240,16,0.6468,2,12.50%,"+PPD Zagreb,+Nexe"
handball,Croatia,Dukat Premijer liga,2011,men,PPD Zagreb,240,16,0.6652,2,12.50%,"+PPD Zagreb,+Nexe"
handball,Czech Republic,Extraliga,2007,men,Karvina,192,12,0.6973,3,25.00%,"-Brno,+Karvina,+Lovosice"
handball,Czech Republic,Extraliga,2008,men,Presov,156,13,0.7181,4,30.77%,"-Hustopece,-Bystrice pod Hostynem,-Trebon,+Presov"
handball,Czech Republic,Extraliga,2009,men,Presov,156,13,0.6614,2,15.38%,"+Presov,+Zubri"
handball,Czech Republic,Extraliga,2010,men,Dukla Prague,132,12,0.6981,4,33.33%,"+Dukla Prague,+Zubri,+Hranice,+Karvina"
handball,Czech Republic,Extraliga,2011,men,Lovosice,132,12,0.5619,1,8.33%,-Brno
handball,Czech Republic,Extraliga,2012,men,Dukla Prague,132,12,0.6778,3,25.00%,"-Trebon,-Koprivnice,+Dukla Prague"
handball,Czech Republic,Extraliga,2013,men,Jicin,110,11,0.5470,1,9.09%,-Koprivnice
handball,Czech Republic,Extraliga,2014,men,Plzen,132,12,0.4695,0,0.00%,-
handball,Czech Republic,Extraliga,2015,men,Plzen,132,12,0.5890,1,8.33%,-Prerov
handball,Czech Republic,Extraliga,2016,men,Dukla Prague,132,12,0.6279,1,8.33%,-Zlin
handball,Denmark,Jack & Jones Ligaen,2007,men,FCK Handbold,182,14,0.6957,4,28.57%,"+FCK Handbold,+Kolding,+GOG,+Viborg"
handball,Denmark,Jack & Jones Ligaen,2008,men,FCK Handbold,182,14,0.6387,2,14.29%,"-Skanderborg,-Ringsted"
handball,Denmark,Jack & Jones Ligaen,2009,men,Aalborg,182,14,0.6182,2,14.29%,"-Ajax Kobenhavn,-Ringsted"
handball,Denmark,Jack & Jones Ligaen,2012,men,AG Kobenhavn,182,14,0.3256,0,0.00%,-
handball,Denmark,Jack & Jones Ligaen,2013,men,Kolding,182,14,0.6565,3,21.43%,"+Kolding,+Skjern,+Bjerringbro/Silkeborg"
handball,Denmark,Jack & Jones Ligaen,2014,men,Kolding,182,14,0.6847,3,21.43%,"-Ringsted,-Skive,-Ribe-Esbjerg"
handball,Denmark,Jack & Jones Ligaen,2015,men,Kolding,182,14,0.6050,2,14.29%,"-Odder,+Kolding"
handball,Denmark,Jack & Jones Ligaen,2016,men,Holstebro,182,14,0.3065,0,0.00%,-
handball,Denmark,GuldBageren Ligaen Women,2008,women,Viborg W,132,12,0.5281,1,8.33%,+Viborg W
handball,Denmark,GuldBageren Ligaen Women,2009,women,Viborg W,132,12,0.6786,3,25.00%,"+Viborg W,-Slagelse W,-Sonderjyske W"
handball,Denmark,GuldBageren Ligaen Women,2010,women,FIF W,132,12,0.6689,2,16.67%,"-Horsens W,-Sonderjyske W"
handball,Denmark,GuldBageren Ligaen Women,2011,women,Randers W,132,12,0.6072,1,8.33%,-Sonderjyske W
handball,Denmark,GuldBageren Ligaen Women,2012,women,Viborg W,132,12,0.6078,2,16.67%,"+Viborg W,+Holstebro W"
handball,Denmark,GuldBageren Ligaen Women,2014,women,Viborg W,132,12,0.6673,3,25.00%,"+Viborg W,-Sonderjyske W,-NFH Nyk W"
handball,Denmark,GuldBageren Ligaen Women,2015,women,Esbjerg W,132,12,0.5222,1,8.33%,-NFH Nyk W
handball,Denmark,GuldBageren Ligaen Women,2016,women,Esbjerg W,132,12,0.4698,0,0.00%,-
handball,Estonia,Meistrilliga,2012,men,Polva Serviti,84,7,0.7989,3,42.86%,"+Polva Serviti,-Arukula,+Kehra"
handball,Estonia,Meistrilliga,2013,men,Polva Serviti,84,7,0.7722,2,28.57%,"+Polva Serviti,+Kehra"
handball,Estonia,Meistrilliga,2014,men,Polva Serviti,84,8,0.7377,2,25.00%,"+Polva Serviti,+Kehra"
handball,Estonia,Meistrilliga,2015,men,Kehra,84,8,0.7448,3,37.50%,"+Kehra,+Polva Serviti,+Viljandi"
handball,Estonia,Meistrilliga,2016,men,Polva Serviti,63,7,0.7204,3,42.86%,"+Polva Serviti,+Kehra,+Viljandi"
handball,Finland,SM-sarja,2011,men,Cocks,108,9,0.6964,2,22.22%,"+Cocks,+HC West"
handball,Finland,SM-sarja,2012,men,HC West,108,9,0.6388,1,11.11%,+HC West
handball,Finland,SM-sarja,2013,men,Cocks,108,9,0.6872,2,22.22%,"+Cocks,+Dicken"
handball,Finland,SM-sarja,2014,men,Cocks,108,9,0.6801,2,22.22%,"-Akilles,-AIFK"
handball,Finland,SM-sarja,2015,men,Cocks,108,9,0.7458,3,33.33%,"-Riihimaki,+Cocks,+Dicken"
handball,Finland,SM-sarja,2016,men,Cocks,108,9,0.7255,3,33.33%,"+Cocks,+Dicken,+HC West"
handball,Finland,SM-sarja-Women,2012,women,SIF W,90,10,0.6709,2,20.00%,"+SIF W,-Akilles W"
handball,Finland,SM-sarja-Women,2013,women,GRIFK W,72,9,0.5988,1,11.11%,+GRIFK W
handball,Finland,SM-sarja-Women,2014,women,HIFK W,84,8,0.6973,2,25.00%,"-AIFK W,+HIFK W"
handball,Finland,SM-sarja-Women,2015,women,HIFK W,63,7,0.6892,2,28.57%,"+HIFK W,+SIF W"
handball,Finland,SM-sarja-Women,2016,women,Dicken W,84,8,0.6644,1,12.50%,+Dicken W
handball,France,Division 1,2007,men,Ivry,182,14,0.6206,2,14.29%,"+Ivry,+Montpellier"
handball,France,Division 1,2008,men,Montpellier,182,14,0.6610,2,14.29%,"+Montpellier,+Chambery Savoie"
handball,France,Division 1,2009,men,Montpellier,182,14,0.5461,1,7.14%,+Montpellier
handball,France,Division 1,2010,men,Montpellier,182,14,0.5639,1,7.14%,+Montpellier
handball,France,Division 1,2011,men,Montpellier,182,14,0.5926,1,7.14%,+Montpellier
handball,France,Division 1,2012,men,Montpellier,182,14,0.4055,0,0.00%,-
handball,France,Division 1,2013,men,Paris SG,182,14,0.6555,2,14.29%,"-Billere,+Paris SG"
handball,France,Division 1,2014,men,Dunkerque,182,14,0.5816,2,14.29%,"+Dunkerque,+Paris SG"
handball,France,Division 1,2015,men,Paris SG,182,14,0.5686,2,14.29%,"+Paris SG,+Montpellier"
handball,France,Division 1,2016,men,Paris SG,182,14,0.4682,0,0.00%,-
handball,France,Division 1 Women,2009,women,Metz W,110,11,0.6117,2,18.18%,"+Metz W,+Havre W"
handball,France,Division 1 Women,2011,women,Metz W,110,11,0.5859,1,9.09%,+Metz W
handball,France,Division 1 Women,2012,women,Metz W,90,10,0.5465,1,10.00%,-Besancon W
handball,France,Division 1 Women,2013,women,Metz W,90,10,0.4059,0,0.00%,-
handball,France,Division 1 Women,2014,women,Metz W,90,10,0.6078,1,10.00%,+Fleury Loiret W
handball,France,Division 1 Women,2015,women,Fleury Loiret W,90,10,0.3867,0,0.00%,-
handball,Germany,Bundesliga,2007,men,Kiel,306,18,0.7478,8,44.44%,"+Hamburg,+Kiel,+Nordhorn-Lingen,-Hildesheim,+Gummersbach,+SC Magdeburg,+Lemgo,+Flensburg-H-"
handball,Germany,Bundesliga,2008,men,Kiel,306,18,0.7076,4,22.22%,"+Kiel,+Flensburg-H-,+Hamburg,+Rhein-Neckar"
handball,Germany,Bundesliga,2009,men,Kiel,306,18,0.7426,5,27.78%,"+Kiel,-Essen,-Stralsunder,-Rheinland,+Hamburg"
handball,Germany,Bundesliga,2010,men,Kiel,306,18,0.7563,6,33.33%,"+Kiel,+Hamburg,+Flensburg-H-,+Rhein-Neckar,+Gummersbach,+Goppingen"
handball,Germany,Bundesliga,2011,men,Hamburg,306,18,0.7270,5,27.78%,"+Hamburg,+Fuchse Berlin,+Kiel,+Rhein-Neckar,+Flensburg-H-"
handball,Germany,Bundesliga,2012,men,Kiel,306,18,0.7348,4,22.22%,"+Kiel,-Hildesheim,+Flensburg-H-,+Fuchse Berlin"
handball,Germany,Bundesliga,2013,men,Kiel,306,18,0.7342,5,27.78%,"+Kiel,-Essen,+Rhein-Neckar,+Flensburg-H-,+Fuchse Berlin"
handball,Germany,Bundesliga,2014,men,Kiel,306,18,0.7070,4,22.22%,"+Kiel,+Rhein-Neckar,+Flensburg-H-,+Hamburg"
handball,Germany,Bundesliga,2015,men,Kiel,342,19,0.6350,2,10.53%,"+Kiel,+Rhein-Neckar"
handball,Germany,Bundesliga Women,2009,women,Leverkusen W,132,12,-0.1992,0,0.00%,-
handball,Germany,Bundesliga Women,2010,women,,132,12,0.5313,1,8.33%,+Leipzig W
handball,Germany,Bundesliga Women,2011,women,Thuringer W,132,12,0.6550,2,16.67%,"-Bietigheim W,+Thuringer W"
handball,Germany,Bundesliga Women,2012,women,Thuringer W,110,11,0.6255,1,9.09%,-SVG Celle W
handball,Germany,Bundesliga Women,2013,women,Thuringer W,132,12,0.6761,3,25.00%,"-Bad Wildungen W,+Thuringer W,+Buxtehuder SV W"
handball,Germany,Bundesliga Women,2014,women,Thuringer W,132,12,0.6855,3,25.00%,"+Thuringer W,+Leipzig W,-Bensheim-Auerbach W"
handball,Germany,Bundesliga Women,2015,women,Thuringer W,182,14,0.7019,4,28.57%,"+Thuringer W,+Buxtehuder SV W,+Metzingen W,+Oldenburg W"
handball,Germany,Bundesliga Women,2016,women,Thuringer W,182,14,0.6434,4,28.57%,"-Rosengarten-Buchholz W,-SVG Celle W,+Thuringer W,+Leipzig W"
handball,Greece,A1,2011,men,PAOK,132,12,0.3660,0,0.00%,-
handball,Greece,A1,2012,men,Diomidis Argous,110,11,0.7003,3,27.27%,"+Diomidis Argous,-Kudon Xanion,-Panellinios"
handball,Greece,A1,2013,men,Diomidis Argous,132,12,0.7165,3,25.00%,"+Diomidis Argous,+AEK Athens,+A-S-E- Douka"
handball,Greece,A1,2014,men,AEK Athens,132,12,0.6731,2,16.67%,"+AEK Athens,+Diomidis Argous"
handball,Greece,A1,2015,men,Diomidis Argous,132,12,0.6503,2,16.67%,"-Drama,+Diomidis Argous"
handball,Hungary,NB I,2009,men,Telekom Veszprem,182,14,0.7232,3,21.43%,"+Telekom Veszprem,+Szeged,+Dunaferr"
handball,Hungary,NB I,2012,men,Telekom Veszprem,132,12,0.6782,2,16.67%,"+Telekom Veszprem,+Szeged"
handball,Hungary,NB I,2014,men,Telekom Veszprem,156,13,0.7341,4,30.77%,"+Szeged,+Telekom Veszprem,+Csurgoi,+Balatonfuredi"
handball,Hungary,NB I,2015,men,Szeged,110,11,0.6568,2,18.18%,"+Szeged,+Csurgoi"
handball,Hungary,NB I,2016,men,Szeged,156,13,0.5804,1,7.69%,+Szeged
handball,Hungary,NB I Women,2009,women,Gyor W,132,12,0.6676,2,16.67%,"-Vasas W,-Pikker W"
handball,Hungary,NB I Women,2011,women,Gyor W,132,12,0.7212,3,25.00%,"+Gyor W,-Szekszard W,-Ujbuda W"
handball,Hungary,NB I Women,2012,women,Gyor W,132,12,0.6618,2,16.67%,"+Gyor W,+Ferencvaros W"
handball,Hungary,NB I Women,2013,women,Gyor W,132,12,0.6728,3,25.00%,"+Gyor W,+Ferencvaros W,-Budapest SE W"
handball,Hungary,NB I Women,2014,women,Gyor W,132,12,0.7095,3,25.00%,"-Eszterhazy W,-MTK Budapest W,+Gyor W"
handball,Hungary,NB I Women,2015,women,Gyor W,132,12,0.6975,3,25.00%,"-Szeged W,+Gyor W,+Ferencvaros W"
handball,Hungary,NB I Women,2016,women,Gyor W,132,12,0.7165,3,25.00%,"+Ferencvaros W,+Gyor W,-Budaors W"
handball,Norway,Postenligaen,2007,men,Drammen,132,12,0.5592,1,8.33%,+Drammen
handball,Norway,Postenligaen,2008,men,Drammen,132,12,0.5089,1,8.33%,-Kragero IF
handball,Norway,Postenligaen,2009,men,Fyllingen,132,12,0.6173,1,8.33%,-Naerbo
handball,Norway,Postenligaen,2010,men,Drammen,132,12,0.0446,0,0.00%,-
handball,Norway,Postenligaen,2011,men,Haslum HK,132,12,0.6454,2,16.67%,"-Valerenga,+Haslum HK"
handball,Norway,Postenligaen,2012,men,Haslum HK,132,12,0.4017,0,0.00%,-
handball,Norway,Postenligaen,2013,men,Elverum,132,12,0.3963,0,0.00%,-
handball,Norway,Postenligaen,2014,men,Haslum HK,132,12,0.2890,0,0.00%,-
handball,Norway,Postenligaen,2015,men,Arendal,132,12,0.3556,0,0.00%,-
handball,Norway,Postenligaen,2016,men,Arendal,132,12,0.6275,2,16.67%,"-Stavanger,-Stord"
handball,Norway,Postenligaen Women,2011,women,Larvik W,132,12,0.6042,1,8.33%,+Larvik W
handball,Norway,Postenligaen Women,2012,women,Larvik W,132,12,0.6221,2,16.67%,"+Larvik W,+Byasen W"
handball,Norway,Postenligaen Women,2013,women,Larvik W,132,12,0.6692,2,16.67%,"+Larvik W,-Gjovik Vardal W"
handball,Norway,Postenligaen Women,2014,women,Larvik W,132,12,0.6417,2,16.67%,"+Larvik W,-Flint Tonsberg W"
handball,Norway,Postenligaen Women,2015,women,Larvik W,132,12,0.5276,1,8.33%,+Larvik W
handball,Norway,Postenligaen Women,2016,women,Larvik W,132,12,0.6848,3,25.00%,"+Larvik W,+Byasen W,+Glassverket W"
handball,Poland,Ekstraklasa,2007,men,Zaglebie,132,12,0.4183,0,0.00%,-
handball,Poland,Ekstraklasa,2008,men,Zaglebie,132,12,0.2822,0,0.00%,-
handball,Poland,Ekstraklasa,2009,men,Vive Kielce,138,12,0.2666,0,0.00%,-
handball,Poland,Ekstraklasa,2010,men,Vive Kielce,132,12,0.5180,1,8.33%,+Vive Kielce
handball,Poland,Ekstraklasa,2011,men,Vive Kielce,132,12,0.5990,1,8.33%,+Vive Kielce
handball,Poland,Ekstraklasa,2012,men,Vive Kielce,132,12,0.5222,1,8.33%,+Vive Kielce
handball,Poland,Ekstraklasa,2013,men,Vive Kielce,132,12,0.6494,2,16.67%,"+Vive Kielce,+Wisla Plock"
handball,Poland,Ekstraklasa,2014,men,Vive Kielce,132,12,0.6330,2,16.67%,"+Vive Kielce,+Wisla Plock"
handball,Poland,Ekstraklasa,2015,men,Vive Kielce,132,12,0.6974,3,25.00%,"+Vive Kielce,+Wisla Plock,-Wagrowiec"
handball,Poland,Ekstraklasa,2016,men,Vive Kielce,132,12,0.6567,2,16.67%,"+Vive Kielce,+Wisla Plock"
handball,Poland, SuperLiga Women,2011,women,Zaglebie W,132,12,0.7097,3,25.00%,"+Zaglebie W,-Sambor Tczew W,+Vistal Gdynia W"
handball,Poland, SuperLiga Women,2012,women,Zaglebie W,132,12,0.6530,2,16.67%,"-Finepharm Polkowice W,+Zaglebie W"
handball,Poland, SuperLiga Women,2013,women,Lublin W,132,12,0.5263,1,8.33%,+Lublin W
handball,Poland, SuperLiga Women,2014,women,Lublin W,110,11,0.5650,1,9.09%,+Lublin W
handball,Poland, SuperLiga Women,2015,women,Lublin W,132,12,0.6825,3,25.00%,"+Lublin W,-Olkusz W,+Vistal Gdynia W"
handball,Poland, SuperLiga Women,2016,women,Pogon Szczecin W,132,12,0.6506,2,16.67%,"-Jelenina Gora W,-Koscierzyna W"
handball,Portugal,LPA,2010,men,Porto,132,12,0.6555,2,16.67%,"-AC Fafe,-Maritimo"
handball,Portugal,LPA,2011,men,Porto,132,12,0.6914,3,25.00%,"-Colegio Fontes,-Sao Bernardo,-Xico Andebol"
handball,Portugal,LPA,2012,men,Porto,132,12,0.6829,3,25.00%,"+Porto,-Maia-Ismai,-AC Fafe"
handball,Portugal,LPA,2013,men,Porto,132,12,0.7100,3,25.00%,"-Camoes,+Porto,+Benfica"
handball,Portugal,LPA,2014,men,Sporting,132,12,0.7031,4,33.33%,"-Avanca,+Sporting,+Benfica,+Aquas Santas"
handball,Portugal,LPA,2015,men,Porto,132,12,0.6748,2,16.67%,"-Xico Andebol,-Santo Tirso"
handball,Portugal,LPA,2016,men,Porto,132,12,0.7101,4,33.33%,"+Porto,+ABC Braga,+Sporting,+Benfica"
handball,Romania,Liga Nationala,2011,men,Constanta,182,14,0.6388,2,14.29%,"+Constanta,-CSM Oradea"
handball,Romania,Liga Nationala,2012,men,Constanta,182,14,0.6388,2,14.29%,"+Constanta,-Steaua Bucuresti"
handball,Romania,Liga Nationala,2013,men,Constanta,132,12,0.6070,1,8.33%,+Constanta
handball,Romania,Liga Nationala,2014,men,Constanta,132,12,0.6786,2,16.67%,"+Constanta,+Turda"
handball,Romania,Liga Nationala,2015,men,Odorhei,156,13,0.4335,0,0.00%,-
handball,Romania,Liga Nationala,2016,men,Dinamo Bucuresti,182,14,0.6619,2,14.29%,"-CSU Danubius Galati,-CSM Focsani"
handball,Romania,Liga Nationala Women,2011,women,Ramnicu Valcea W,182,14,0.7060,3,21.43%,"+Ramnicu Valcea W,+Cluj W,-HCM Buzau W"
handball,Romania,Liga Nationala Women,2012,women,Ramnicu Valcea W,182,14,0.6361,2,14.29%,"+Ramnicu Valcea W,+Cluj W"
handball,Romania,Liga Nationala Women,2014,women,Baia Mare W,132,12,0.6395,2,16.67%,"+Baia Mare W,-Ramnicu Valcea W"
handball,Romania,Liga Nationala Women,2015,women,Baia Mare W,182,14,0.7271,4,28.57%,"-SC Muresul W,+Baia Mare W,+CSM Bucuresti W,+Corona Brasov W"
handball,Romania,Liga Nationala Women,2016,women,CSM Bucuresti W,182,14,0.7244,4,28.57%,"+CSM Bucuresti W,+Baia Mare W,-Sebes W,-Magura Cisnadiei W"
handball,Russia,Superleague,2012,men,Chekhovskiye Medvedi,132,12,0.6877,3,25.00%,"+Chekhovskiye Medvedi,+St- Petersburg,-Taganrog"
handball,Russia,Superleague,2013,men,Chekhovskiye Medvedi,132,12,0.5436,1,8.33%,+Chekhovskiye Medvedi
handball,Russia,Superleague,2014,men,Chekhovskiye Medvedi,132,12,0.5755,1,8.33%,+Chekhovskiye Medvedi
handball,Russia,Superleague,2015,men,Chekhovskiye Medvedi,110,11,0.6709,3,27.27%,"+Chekhovskiye Medvedi,-Voronezh,-Sungul"
handball,Russia,Superleague,2016,men,Chekhovskiye Medvedi,132,12,0.6846,3,25.00%,"+Chekhovskiye Medvedi,+Perm,+St- Petersburg"
handball,Russia,Superleague Women,2013,women,Zvenigorod W,72,9,0.6353,1,11.11%,-Adyif W
handball,Russia,Superleague Women,2014,women,Din. Volgograd W,72,9,0.6180,1,11.11%,-Adyif W
handball,Russia,Superleague Women,2015,women,Rostov W,90,10,0.6861,3,30.00%,"-Adyif W,-Stavropol W,-Izhevsk W"
handball,Russia,Superleague Women,2016,women,Rostov W,110,11,0.6681,2,18.18%,"+Rostov W,+Togliatti W"
handball,Serbia,Superliga,2011,men,Partizan Belgrad,240,16,0.6181,2,12.50%,"+Partizan Belgrad,+Rukometni klub Crvena zvezda"
handball,Serbia,Superliga,2012,men,Partizan Belgrad,240,16,0.5514,1,6.25%,+Partizan Belgrad
handball,Serbia,Superliga,2013,men,Vojvodina,182,14,0.5316,1,7.14%,+Partizan Belgrad
handball,Serbia,Superliga,2014,men,Metaloplastika,132,12,0.4765,0,0.00%,-
handball,Serbia,Superliga,2015,men,Spartak Vojput,90,10,0.4730,0,0.00%,-
handball,Serbia,Superliga,2016,men,Rukometni klub Crvena zvezda,90,10,0.5388,1,10.00%,-Zeleznicar
handball,Slovakia,Extraliga,2011,men,Presov,84,7,0.6053,1,14.29%,+Presov
handball,Slovakia,Extraliga,2012,men,Nove Zamky,42,7,0.1695,0,0.00%,-
handball,Slovakia,Extraliga,2013,men,Presov,144,9,0.7709,3,33.33%,"+Presov,+Hlohovec,-Kosice"
handball,Slovakia,Extraliga,2014,men,Presov,110,11,0.7152,3,27.27%,"+Presov,+Hlohovec,-Pezinok"
handball,Slovakia,Extraliga,2015,men,Presov,90,10,0.6912,2,20.00%,"+Presov,-Martin"
handball,Slovakia,Extraliga,2016,men,Presov,72,9,0.6620,2,22.22%,"+Presov,+Hlohovec"
handball,Spain,Liga ASOBAL,2007,men,Atletico Madrid,240,16,0.7134,3,18.75%,"+Atletico Madrid,+AMAYA San Antonio,+Ademar"
handball,Spain,Liga ASOBAL,2008,men,Atletico Madrid,240,16,0.6599,3,18.75%,"+Atletico Madrid,+Barcelona,+AMAYA San Antonio"
handball,Spain,Liga ASOBAL,2009,men,Atletico Madrid,240,16,0.7238,5,31.25%,"+Atletico Madrid,+Barcelona,-Almeria,+Ademar,+Valladolid"
handball,Spain,Liga ASOBAL,2010,men,Atletico Madrid,240,16,0.7238,3,18.75%,"+Atletico Madrid,+Barcelona,+Valladolid"
handball,Spain,Liga ASOBAL,2011,men,Barcelona,240,16,0.7396,5,31.25%,"+Barcelona,+Atletico Madrid,-Alcobendas,+Ademar,+Granollers"
handball,Spain,Liga ASOBAL,2012,men,Barcelona,240,16,0.6989,2,12.50%,"+Barcelona,+Atletico Madrid"
handball,Spain,Liga ASOBAL,2013,men,Barcelona,240,16,0.6171,2,12.50%,"+Barcelona,+Atletico Madrid"
handball,Spain,Liga ASOBAL,2014,men,Barcelona,240,16,0.6110,1,6.25%,+Barcelona
handball,Spain,Liga ASOBAL,2015,men,Barcelona,240,16,0.6093,1,6.25%,+Barcelona
handball,Spain,División de Honor Women ,2009,women,Itxako W,182,14,0.7263,4,28.57%,"+Itxako W,+Elda Prestigia W,+Bera Bera W,+Parc Sagunt W"
handball,Spain,División de Honor Women ,2010,women,Itxako W,182,14,0.6732,2,14.29%,"-Ribarroja W,+Itxako W"
handball,Spain,División de Honor Women ,2011,women,Itxako W,182,14,0.5679,1,7.14%,+Itxako W
handball,Spain,División de Honor Women ,2012,women,Itxako W,182,14,0.6578,2,14.29%,"+Itxako W,+Bera Bera W"
handball,Spain,División de Honor Women ,2013,women,Bera Bera W,182,14,0.7009,3,21.43%,"-Castro Urdiales W,+Bera Bera W,+Elche-Mustang W"
handball,Spain,División de Honor Women ,2014,women,Bera Bera W,182,14,0.5529,1,7.14%,+Bera Bera W
handball,Spain,División de Honor Women ,2015,women,Bera Bera W,182,14,0.7013,3,21.43%,"+Bera Bera W,+Gran Canaria W,+Guardes W"
handball,Spain,División de Honor Women ,2016,women,Bera Bera W,182,14,0.6639,2,14.29%,"+Bera Bera W,+Gran Canaria W"
handball,Sweden,Elitserien,2007,men,Hammarby,182,14,0.3815,0,0.00%,-
handball,Sweden,Elitserien,2008,men,Hammarby,182,14,0.4107,0,0.00%,-
handball,Sweden,Elitserien,2009,men,Savehof,182,14,0.4674,1,7.14%,-Tumba
handball,Sweden,Elitserien,2010,men,Savehof,182,14,0.2030,0,0.00%,-
handball,Sweden,Elitserien,2011,men,Savehof,224,14,0.3785,0,0.00%,-
handball,Sweden,Elitserien,2012,men,Guif,224,14,0.5241,1,7.14%,-Tumba
handball,Sweden,Elitserien,2013,men,Lugi,224,14,0.4228,0,0.00%,-
handball,Sweden,Elitserien,2014,men,Guif,224,14,0.7051,2,14.29%,"-Rimbo,-Onnereds"
handball,Sweden,Elitserien,2015,men,Kristianstad,198,14,0.6486,1,7.14%,-Lund
handball,Sweden,Elitserien,2016,men,Kristianstad,224,14,0.7087,3,21.43%,"+Kristianstad,-Drott,-Aranas"
handball,Sweden,Elitserien Women,2009,women,Savehof W,132,12,0.6666,2,16.67%,"+Savehof W,-AvestaBrovallen W"
handball,Sweden,Elitserien Women,2011,women,Savehof W,132,12,0.6508,2,16.67%,"-Tyreso W,+Savehof W"
handball,Sweden,Elitserien Women,2012,women,Savehof W,132,12,0.6404,2,16.67%,"-Orebro W,+Savehof W"
handball,Sweden,Elitserien Women,2013,women,Savehof W,132,12,0.7023,3,25.00%,"+Savehof W,-Tumba W,+Skuru W"
handball,Sweden,Elitserien Women,2014,women,Savehof W,132,12,0.7093,3,25.00%,"+Savehof W,+Lugi W,+Skuru W"
handball,Sweden,Elitserien Women,2015,women,Savehof W,132,12,0.6563,2,16.67%,"+Savehof W,-Tyreso W"
handball,Sweden,Elitserien Women,2016,women,Savehof W,132,12,0.6819,3,25.00%,"-Sparvagens W,+Savehof W,+Skuru W"
handball,Switzerland,NLA,2009,men,Zurich,132,12,0.7128,4,33.33%,"+Zurich,+Kadetten,-Lakers Stafa,-Grasshopper"
handball,Switzerland,NLA,2010,men,,172,12,0.6705,2,16.67%,"+Kadetten,-Yellow Winterthur"
handball,Switzerland,NLA,2011,men,Kadetten,132,12,0.6410,2,16.67%,"-Arbon,+Kadetten"
handball,Switzerland,NLA,2012,men,Kadetten,132,12,0.6331,2,16.67%,"+Kadetten,-TV Endingen"
